year,month,BNFCode,BNFName,TotalItems,TotalCost
2016,2016-09-01,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,2,1674.76
2012,2012-12-01,0208020X0AAABAB,Dabigatran Etexilate_Cap 110mg          ,4765,243195.97000000003
2014,2014-10-01,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,486,26360.500000000015
2014,2014-12-01,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,3,413.70000000000005
2017,2017-08-01,0208020V0BBACAD,Marevan_Tab 5mg,16,10.6232
2011,2011-08-01,0208020V0BBABAB,Marevan_Tab 3mg                         ,1378,908.6000000000001
2017,2017-10-01,0208020Y0BBACAC,Xarelto_Tab 20mg,610,28050.414619999996
2013,2013-12-01,0208020Z0AAABAB,Apixaban_Tab 5mg                        ,2108,120134.63999999994
2013,2013-06-01,0208020V0AAAVAV,Warfarin Sod_Liq Spec 10mg/5ml          ,1,613.75
2017,2017-04-01,0208020X0BBACAC,Pradaxa_Cap 150mg,293,14791.913760000001
2014,2014-12-01,0208020N0AAAAAA,Phenindione_Tab 10mg                    ,118,48346.57000000001
2012,2012-03-01,0208020V0AAAVAV,Warfarin Sod_Liq Spec 10mg/5ml          ,1,307.47
2014,2014-09-01,0208020V0AABBBB,Warfarin Sod_Oral Susp 1mg/1ml S/F      ,277,30142.059999999983
2013,2013-12-01,0208020X0AAACAC,Dabigatran Etexilate_Cap 150mg          ,7696,495217.9499999998
2014,2014-08-01,0208020V0BBACAD,Marevan_Tab 5mg                         ,149,108.17
2011,2011-11-01,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,12,893.21
2014,2014-03-01,0208020Y0AAABAB,Rivaroxaban_Tab 15mg                    ,8983,376210.86
2017,2017-10-01,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),11,1061.5599
2015,2015-01-01,0208020V0AAAAAA,Warfarin Sod_Tab 1mg                    ,411282,854796.0900000003
2012,2012-12-01,0208020V0AAABAB,Warfarin Sod_Tab 3mg                    ,321697,377790.2999999998
2015,2015-02-01,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,22,893.8300000000002
2011,2011-02-01,0208020H0BBAAAA,Sinthrome_Tab 1mg                       ,920,4709.5900000000065
2016,2016-03-01,0208020Y0BBACAC,Xarelto_Tab 20mg                        ,553,26069.960000000006
2011,2011-09-01,0208020V0BBAAAA,Marevan_Tab 1mg                         ,1514,1127.0699999999986
2013,2013-02-01,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,3,532.2
2016,2016-06-01,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,238,10196.340000000002
2013,2013-01-01,0208020V0BBAFAS,Marevan_Tab 500mcg                      ,255,165.92999999999995
2016,2016-11-01,0208020V0BBABAB,Marevan_Tab 3mg                         ,59,35.08
2011,2011-07-01,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml           ,56,6286.94
2011,2011-02-01,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,54182,113939.02999999994
2017,2017-09-01,0208020V0BBAAAA,Marevan_Tab 1mg,47,48.85559
2014,2014-01-01,0208020X0BBABAB,Pradaxa_Cap 110mg                       ,252,13515.380000000005
2018,2018-10-01,0208020V0BBABAB,Marevan_Tab 3mg,8,5.5691
2018,2018-05-01,0208020Z0BBAAAA,Eliquis_Tab 2.5mg,286,10540.772570000001
2017,2017-11-01,0208020X0BBABAB,Pradaxa_Cap 110mg,370,15746.936670000003
2015,2015-06-01,0208020Z0AAAAAA,Apixaban_Tab 2.5mg                      ,20923,962202.14
2012,2012-02-01,0208020X0BBAAAA,Pradaxa_Cap 75mg                        ,11,858.7099999999999
2015,2015-06-01,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,241,15476.149999999987
2016,2016-08-01,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,23,1151.8399999999997
2018,2018-04-01,0208020X0BBAAAA,Pradaxa_Cap 75mg,23,695.08577
2018,2018-12-01,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),30,2784.1740600000003
2014,2014-08-01,0208020X0BBABAB,Pradaxa_Cap 110mg                       ,251,13369.43999999999
2015,2015-10-01,0208020AAAAAAAA,Edoxaban_Tab 15mg                       ,1,58.26
2012,2012-03-01,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml           ,102,9699.200000000003
2012,2012-01-01,0208020N0AAACAC,Phenindione_Tab 50mg                    ,140,13879.449999999999
2010,2010-11-01,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,7,589.44
2011,2011-05-01,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,16,5510.749999999999
2017,2017-06-01,0208020AABBACAC,Lixiana_Tab 60mg,40,1883.93164
2011,2011-08-01,0208020V0AAAXAX,Warfarin Sod_Liq Spec 500mcg/5ml        ,1,300.64
2015,2015-04-01,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,239,15584.95
2015,2015-08-01,0208020H0BBAAAA,Sinthrome_Tab 1mg                       ,1262,6170.229999999999
2014,2014-06-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,1641,84979.14000000006
2014,2014-11-01,0208020N0AAAAAA,Phenindione_Tab 10mg                    ,124,42951.409999999996
2013,2013-07-01,0208020Y0BBACAC,Xarelto_Tab 20mg                        ,84,4335.820000000003
2016,2016-08-01,0208020V0AAABAB,Warfarin Sod_Tab 3mg                    ,318786,387926.1600000001
2016,2016-02-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg                   ,1411,7087.429999999998
2016,2016-05-01,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,75266,158911.76
2015,2015-03-01,0208020V0BBACAD,Marevan_Tab 5mg                         ,111,87.13
2011,2011-05-01,0208020V0BBACAD,Marevan_Tab 5mg                         ,503,384.16
2011,2011-12-01,0208020V0BBAAAA,Marevan_Tab 1mg                         ,1209,927.6600000000005
2014,2014-09-01,0208020X0BBABAB,Pradaxa_Cap 110mg                       ,273,15600.79000000001
2018,2018-01-01,0208020Z0BBABAB,Eliquis_Tab 5mg,518,24065.44752
2017,2017-01-01,0208020H0BBAAAA,Sinthrome_Tab 1mg,1168,5637.124890000001
2018,2018-02-01,0208020X0BBABAB,Pradaxa_Cap 110mg,346,14846.05787
2017,2017-09-01,0208020Y0AAADAD,Rivaroxaban_Tab 2.5mg,451,20390.93033000001
2018,2018-04-01,0208020Z0AAABAB,Apixaban_Tab 5mg,219971,10569651.05314
2011,2011-02-01,0208020N0AAAAAA,Phenindione_Tab 10mg                    ,721,57151.62000000003
2014,2014-12-01,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,1,169.24
2015,2015-10-01,0208020V0BBABAB,Marevan_Tab 3mg                         ,102,72.57
2011,2011-11-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg                   ,1333,7084.090000000002
2017,2017-07-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg,3757,161342.81634999957
2012,2012-11-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg                   ,1830,9023.430000000011
2011,2011-04-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,131,10944.180000000002
2018,2018-03-01,0208020H0BBAAAA,Sinthrome_Tab 1mg,1019,5209.88847
2012,2012-03-01,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,147,8840.709999999997
2017,2017-11-01,0208020V0BBACAD,Marevan_Tab 5mg,17,15.3984
2016,2016-02-01,0208020Z0AAAAAA,Apixaban_Tab 2.5mg                      ,39844,1841120.980000001
2011,2011-08-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,100,7101.120000000003
2012,2012-04-01,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,174,10369.4
2015,2015-10-01,0208020Y0AAACAC,Rivaroxaban_Tab 20mg                    ,114526,6105705.670000001
2013,2013-03-01,0208020H0BBAAAA,Sinthrome_Tab 1mg                       ,1456,7029.23
2010,2010-08-01,0208020N0AAACAC,Phenindione_Tab 50mg                    ,590,36016.339999999975
2016,2016-09-01,0208020AABBABAB,Lixiana_Tab 30mg                        ,7,120.66
2010,2010-08-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,131,10403.809999999998
2017,2017-03-01,0208020H0BBAAAA,Sinthrome_Tab 1mg,1212,5884.457929999998
2011,2011-02-01,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml           ,79,14636.200000000003
2013,2013-11-01,0208020V0AABBBB,Warfarin Sod_Oral Susp 1mg/1ml S/F      ,214,22651.7
2016,2016-04-01,0208020V0AAABAB,Warfarin Sod_Tab 3mg                    ,332961,457535.17
2012,2012-01-01,0208020X0AAACAC,Dabigatran Etexilate_Cap 150mg          ,285,19994.730000000032
2012,2012-03-01,0208020V0BBAFAS,Marevan_Tab 500mcg                      ,487,313.77000000000004
2016,2016-02-01,0208020Z0BBAAAA,Eliquis_Tab 2.5mg                       ,178,8352.320000000002
2018,2018-03-01,0208020N0AAAAAA,Phenindione_Tab 10mg,29,63742.59907000001
2015,2015-01-01,0208020V0BBAFAS,Marevan_Tab 500mcg                      ,88,57.11999999999998
2016,2016-11-01,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,807,33876.92999999999
2019,2019-01-01,0208020N0AAACAC,Phenindione_Tab 50mg,1,48.12758
2018,2018-04-01,0208020Y0BBADAD,Xarelto_Tab 2.5mg,5,152.14392
2018,2018-12-01,0208020V0AAAAAA,Warfarin Sod_Tab 1mg,276119,302024.3552800002
2018,2018-10-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg,7143,352784.8601500003
2014,2014-08-01,0208020X0AAABAB,Dabigatran Etexilate_Cap 110mg          ,13442,695247.3799999999
2016,2016-02-01,0208020X0AAACAC,Dabigatran Etexilate_Cap 150mg          ,13338,665754.4299999999
2010,2010-12-01,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,58167,112341.26999999996
2016,2016-01-01,0208020V0BBABAB,Marevan_Tab 3mg                         ,69,49.81
2017,2017-08-01,0208020V0AAASAS,Warfarin Sod_Tab 500mcg,66892,112145.57573000039
2018,2018-05-01,0208020V0AAASAS,Warfarin Sod_Tab 500mcg,59246,94312.62788000009
2016,2016-02-01,0208020V0BBACAD,Marevan_Tab 5mg                         ,51,42.25000000000001
2010,2010-12-01,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml           ,89,17644.329999999998
2016,2016-10-01,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,1,346.23
2013,2013-11-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg                   ,1625,8167.600000000006
2013,2013-07-01,0208020Y0BBABAB,Xarelto_Tab 15mg                        ,27,1100.01
2017,2017-08-01,0208020X0BBACAC,Pradaxa_Cap 150mg,287,15141.139170000002
2017,2017-07-01,0208020Y0BBACAC,Xarelto_Tab 20mg,671,30841.29121999997
2013,2013-11-01,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,8,1697.8100000000002
2010,2010-11-01,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,30,1982.2400000000002
2016,2016-09-01,0208020AABBACAC,Lixiana_Tab 60mg                        ,23,1056.43
2014,2014-09-01,0208020Y0BBABAB,Xarelto_Tab 15mg                        ,66,2968.4499999999994
2017,2017-12-01,0208020AAAAABAB,Edoxaban_Tab 30mg,6100,239752.35147000098
2011,2011-04-01,0208020H0BBAAAA,Sinthrome_Tab 1mg                       ,1059,4986.3799999999965
2015,2015-01-01,0208020Y0AAACAC,Rivaroxaban_Tab 20mg                    ,65220,3391886.21
2013,2013-07-01,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,13,758.1099999999998
2016,2016-06-01,0208020Y0BBADAD,Xarelto_Tab 2.5mg                       ,1,46.66
2015,2015-08-01,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,6,2684.0199999999995
2018,2018-09-01,0208020V0AAAAAA,Warfarin Sod_Tab 1mg,266426,289512.7918499997
2017,2017-02-01,0208020Y0BBAAAA,Xarelto_Tab 10mg,34,1505.63683
2016,2016-03-01,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,25,1124.16
2018,2018-11-01,0208020AABBABAB,Lixiana_Tab 30mg,46,1513.1199900000001
2012,2012-03-01,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,16,2144.12
2012,2012-02-01,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,59693,119019.10999999997
2017,2017-09-01,0208020V0BBABAB,Marevan_Tab 3mg,33,20.09591
2018,2018-02-01,0208020V0AAABAB,Warfarin Sod_Tab 3mg,237599,213402.45214000018
2017,2017-04-01,0208020AAAAAAAA,Edoxaban_Tab 15mg,20,710.8812800000001
2013,2013-11-01,0208020H0BBAAAA,Sinthrome_Tab 1mg                       ,1430,6825.550000000002
2013,2013-09-01,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,5,901.62
2012,2012-08-01,0208020X0BBABAB,Pradaxa_Cap 110mg                       ,87,5238.560000000002
2013,2013-05-01,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,150,9985.91
2016,2016-09-01,0208020Y0BBACAC,Xarelto_Tab 20mg                        ,616,28484.560000000005
2016,2016-04-01,0208020X0BBABAB,Pradaxa_Cap 110mg                       ,369,16896.65
2015,2015-05-01,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,22,1013.1299999999999
2017,2017-03-01,0208020AABBABAB,Lixiana_Tab 30mg,9,420.63293999999996
2019,2019-01-01,0208020Z0AAAAAA,Apixaban_Tab 2.5mg,160163,6497807.680809991
2015,2015-05-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,2770,140311.11999999997
2018,2018-11-01,0208020V0AAABAB,Warfarin Sod_Tab 3mg,235024,208033.10162000038
2013,2013-01-01,0208020Z0BBAAAA,Eliquis_Tab 2.5mg                       ,1,95.04
2012,2012-11-01,0208020Y0AAABAB,Rivaroxaban_Tab 15mg                    ,780,29946.120000000028
2015,2015-12-01,0208020Z0AAABAB,Apixaban_Tab 5mg                        ,55059,3078826.2900000014
2012,2012-10-01,0208020H0BBAAAA,Sinthrome_Tab 1mg                       ,1490,7008.510000000004
2018,2018-06-01,0208020V0BBAAAA,Marevan_Tab 1mg,29,33.01169
2016,2016-01-01,0208020V0AAAAAA,Warfarin Sod_Tab 1mg                    ,377375,653417.0300000003
2013,2013-12-01,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,79696,140383.85000000015
2018,2018-07-01,0208020Y0BBADAD,Xarelto_Tab 2.5mg,11,188.05316
2014,2014-06-01,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,2,381.62
2014,2014-01-01,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,130641,184744.56
2017,2017-05-01,0208020Z0AAAAAA,Apixaban_Tab 2.5mg,95614,3847529.495340001
2011,2011-12-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg                   ,1465,7644.740000000001
2011,2011-03-01,0208020N0AAABAB,Phenindione_Tab 25mg                    ,526,32556.149999999983
2012,2012-08-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg                   ,1752,8690.360000000008
2011,2011-09-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg                   ,1385,7290.180000000005
2016,2016-10-01,0208020Z0BBAAAA,Eliquis_Tab 2.5mg                       ,242,9665.94
2014,2014-09-01,0208020Y0AAABAB,Rivaroxaban_Tab 15mg                    ,14820,616959.86
2013,2013-03-01,0208020V0BBAAAA,Marevan_Tab 1mg                         ,600,546.9500000000002
2016,2016-01-01,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml           ,11,1226.56
2016,2016-12-01,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,124293,148126.26999999996
2011,2011-06-01,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml           ,55,6758.71
2011,2011-01-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,95,7740.229999999997
2015,2015-05-01,0208020V0AAAVAV,Warfarin Sod_Liq Spec 10mg/5ml          ,1,150.87
2014,2014-08-01,0208020V0AAAVAV,Warfarin Sod_Liq Spec 10mg/5ml          ,1,134.25
2014,2014-09-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,2049,105608.20000000007
2016,2016-12-01,0208020X0BBABAB,Pradaxa_Cap 110mg                       ,412,16618.260000000002
2017,2017-01-01,0208020Z0BBABAB,Eliquis_Tab 5mg,378,18095.66381
2015,2015-02-01,0208020V0AAASAS,Warfarin Sod_Tab 500mcg                 ,73374,157434.83999999997
2017,2017-03-01,0208020Z0BBABAB,Eliquis_Tab 5mg,465,21857.36165
2013,2013-07-01,0208020H0BBAAAA,Sinthrome_Tab 1mg                       ,1527,7439.430000000001
2018,2018-08-01,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg,368,16940.15293000001
2012,2012-01-01,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,5,205.46
2018,2018-02-01,0208020V0BBABAB,Marevan_Tab 3mg,22,15.156580000000002
2018,2018-07-01,0208020V0BBAFAS,Marevan_Tab 500mcg,1,1.45114
2019,2019-02-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg,7522,378692.0037799975
2012,2012-04-01,0208020Y0BBAAAA,Xarelto_Tab 10mg                        ,1,108.39
2013,2013-12-01,0208020Z0AAAAAA,Apixaban_Tab 2.5mg                      ,1560,73034.62999999996
2016,2016-04-01,0208020Z0AAAAAA,Apixaban_Tab 2.5mg                      ,48617,1947789.7199999986
2014,2014-05-01,0208020V0AAABAB,Warfarin Sod_Tab 3mg                    ,344733,477912.9
2018,2018-04-01,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml,1,1655.81428
2014,2014-08-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg                   ,1640,8293.940000000004
2018,2018-05-01,0208020V0AAADAD,Warfarin Sod_Tab 5mg,97539,59654.16022000016
2017,2017-07-01,0208020X0BBAAAA,Pradaxa_Cap 75mg,18,848.72182
2013,2013-04-01,0208020Y0AAACAC,Rivaroxaban_Tab 20mg                    ,6524,311065.76000000036
2016,2016-05-01,0208020AABBABAB,Lixiana_Tab 30mg                        ,11,133.07
2013,2013-10-01,0208020V0AAAAAA,Warfarin Sod_Tab 1mg                    ,411456,745966.4099999996
2016,2016-03-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg                   ,1523,7598.570000000001
2014,2014-02-01,0208020Y0BBABAB,Xarelto_Tab 15mg                        ,59,2335.65
2013,2013-09-01,0208020X0AAABAB,Dabigatran Etexilate_Cap 110mg          ,9113,470201.11
2015,2015-02-01,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,4,1013.0899999999999
2012,2012-07-01,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,55,3307.710000000001
2011,2011-03-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg                   ,1224,6507.859999999996
2016,2016-04-01,0208020Y0AAADAD,Rivaroxaban_Tab 2.5mg                   ,206,8156.349999999999
2015,2015-06-01,0208020N0AAAAAA,Phenindione_Tab 10mg                    ,78,91931.93
2014,2014-10-01,0208020Z0BBABAB,Eliquis_Tab 5mg                         ,112,6631.400000000001
2013,2013-07-01,0208020N0AAAAAA,Phenindione_Tab 10mg                    ,70,21526.780000000002
2017,2017-09-01,0208020X0AAABAB,Dabigatran Etexilate_Cap 110mg,19689,846253.2236499961
2017,2017-08-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg,3887,172168.52677000046
2016,2016-08-01,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,728,39533.78000000003
2015,2015-01-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg                   ,1570,7902.090000000002
2014,2014-07-01,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,7,1828.54
2017,2017-03-01,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml,1,346.63087
2014,2014-09-01,0208020V0BBAAAA,Marevan_Tab 1mg                         ,237,196.16000000000003
2014,2014-08-01,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,450,25562.299999999985
2011,2011-01-01,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,5,1062.4
2015,2015-11-01,0208020V0BBAAAA,Marevan_Tab 1mg                         ,127,117.22
2016,2016-03-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,3266,144891.23000000004
2018,2018-10-01,0208020V0AAAAAA,Warfarin Sod_Tab 1mg,285535,316501.3992700003
2017,2017-02-01,0208020Y0AAADAD,Rivaroxaban_Tab 2.5mg,321,13047.521909999994
2017,2017-02-01,0208020V0AAADAD,Warfarin Sod_Tab 5mg,104216,116453.07391999995
2014,2014-03-01,0208020X0BBABAB,Pradaxa_Cap 110mg                       ,243,13423.170000000006
2014,2014-06-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg                   ,1571,8156.4299999999985
2013,2013-07-01,0208020X0AAAAAA,Dabigatran Etexilate_Cap 75mg           ,344,17762.410000000003
2016,2016-01-01,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,1,391.03
2011,2011-04-01,0208020V0AAABAB,Warfarin Sod_Tab 3mg                    ,256668,360800.86999999994
2012,2012-06-01,0208020H0BBAAAA,Sinthrome_Tab 1mg                       ,1332,6354.719999999998
2017,2017-01-01,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml,16,1984.0543400000004
2012,2012-04-01,0208020Y0AAABAB,Rivaroxaban_Tab 15mg                    ,16,867.3599999999999
2017,2017-07-01,0208020Z0BBAAAA,Eliquis_Tab 2.5mg,263,11203.09412
2014,2014-01-01,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,170,11588.110000000004
2011,2011-07-01,0208020H0BBAAAA,Sinthrome_Tab 1mg                       ,1167,5608.229999999996
2017,2017-02-01,0208020Z0AAABAB,Apixaban_Tab 5mg,115502,5561767.525719998
2015,2015-06-01,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml           ,10,1666.51
2013,2013-10-01,0208020H0BBAAAA,Sinthrome_Tab 1mg                       ,1524,7446.689999999991
2014,2014-10-01,0208020N0AAACAC,Phenindione_Tab 50mg                    ,3,239.63
2018,2018-08-01,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml,7,1476.34138
2015,2015-08-01,0208020X0BBACAC,Pradaxa_Cap 150mg                       ,244,16422.41000000001
2014,2014-04-01,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,6,1381.3899999999999
2018,2018-01-01,0208020AAAAACAC,Edoxaban_Tab 60mg,9644,467056.85166999884
2013,2013-12-01,0208020X0BBABAB,Pradaxa_Cap 110mg                       ,239,13315.650000000009
2016,2016-05-01,0208020Z0BBAAAA,Eliquis_Tab 2.5mg                       ,246,10060.59
2014,2014-10-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg                   ,1733,8620.840000000002
2017,2017-09-01,0208020H0AAAAAA,Acenocoumarol_Tab 1mg,1233,6485.1564699999835
2016,2016-02-01,0208020V0AAADAD,Warfarin Sod_Tab 5mg                    ,117417,155827.65000000002
2015,2015-10-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,3153,159412.62000000005
2013,2013-12-01,0208020Y0AAAAAA,Rivaroxaban_Tab 10mg                    ,1309,66762.76999999997
2016,2016-12-01,0208020X0AAACAC,Dabigatran Etexilate_Cap 150mg          ,17190,876237.4800000003
